tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
181,0.997259,1.000000,0.003562,0.052500,0.014128,0.094869,0.094978,53.8126,0.431721,0.413122,0.046595,0.046163,34.954963,-0.321432,391
182,0.996609,1.000000,0.003214,0.052500,0.014128,0.093249,0.093628,25.8571,0.407488,0.372617,0.045982,0.044827,35.140194,-0.946387,234
183,0.995960,1.000000,0.002912,0.052500,0.014128,0.092264,0.093326,58.7342,0.383595,0.326937,0.045203,0.042710,34.959168,1.528852,234
184,0.995311,1.000000,0.002643,0.052500,0.014128,0.091645,0.094231,77.5518,0.360205,0.276683,0.044269,0.039592,34.512927,-1.364026,234
185,0.994664,1.000000,0.002368,0.052500,0.014128,0.090512,0.096385,45.3830,0.336141,0.220257,0.043129,0.035029,34.089806,-1.948447,394
186,0.994017,1.000000,0.002133,0.052500,0.014128,0.089909,0.097664,98.4068,0.313203,0.188928,0.041869,0.031951,33.359020,1.776533,230
187,0.993371,1.000000,0.001910,0.052500,0.014128,0.089244,0.099085,122.8400,0.290554,0.160826,0.040453,0.028828,32.513428,1.356285,230
188,0.992726,1.000000,0.001701,0.052500,0.014128,0.088518,0.100802,153.1465,0.268248,0.135689,0.038888,0.025717,31.552880,0.941444,230
189,0.992082,1.000000,0.001512,0.052500,0.014128,0.087902,0.103217,195.0286,0.246782,0.113545,0.037215,0.022702,30.446035,0.652864,230
190,0.991438,1.000000,0.001355,0.052500,0.014128,0.087788,0.107291,245.2663,0.227313,0.094383,0.035548,0.019866,29.158078,0.611123,230
191,0.990796,1.000000,0.001192,0.052500,0.014128,0.087114,0.111641,311.8598,0.207191,0.078304,0.033673,0.017315,27.869806,0.968600,230
192,0.990154,1.000000,0.001036,0.052500,0.014128,0.086204,0.117390,408.0874,0.187229,0.065365,0.031650,0.015156,26.506028,1.884691,230
193,0.989513,1.000000,0.000906,0.052500,0.014128,0.085684,0.126493,532.2653,0.169239,0.055842,0.029678,0.013554,25.037728,-0.404006,230
194,0.988873,1.000000,0.000789,0.052500,0.014128,0.085190,0.138417,663.5594,0.152284,0.050183,0.027682,0.012728,23.520328,-1.573440,230
195,0.988234,1.000000,0.000672,0.052500,0.014128,0.084247,0.150603,775.1292,0.135043,0.049120,0.025509,0.012999,21.944806,-1.157428,230
196,0.987596,1.000000,0.000568,0.052500,0.014128,0.083314,0.160827,840.9439,0.118883,0.053766,0.023328,0.014823,20.319478,1.514801,230
197,0.986958,1.000000,0.000510,0.052500,0.014128,0.083928,0.168022,848.5035,0.108115,0.065753,0.021787,0.018860,18.862402,-0.590334,230
198,0.986321,1.000000,0.000426,0.052500,0.014128,0.082967,0.167817,825.2630,0.094004,0.087310,0.019662,0.026021,17.242221,1.864699,230
199,0.985685,1.000000,0.000355,0.052500,0.014128,0.082136,0.164662,784.7372,0.081361,0.121424,0.017641,0.037552,15.646982,-1.284096,230
200,0.985050,1.000000,0.000303,0.052500,0.014128,0.081938,0.160412,2184.7801,0.071386,0.171996,0.015960,0.055133,14.207852,0.434782,230
201,0.984416,1.000000,0.000254,0.052500,0.014128,0.081522,0.300000,2186.4101,0.061835,0.000000,0.014271,0.000000,12.785777,0.000000,230
202,0.983782,1.000000,0.000216,0.052500,0.014128,0.081359,0.300000,2189.6601,0.053785,0.000000,0.012780,0.000000,11.488006,0.000000,230
203,0.983150,1.000000,0.000180,0.052500,0.014128,0.081034,0.300000,2191.4401,0.046237,0.000000,0.011321,0.000000,10.230182,0.000000,230
204,0.982518,1.000000,0.000151,0.052500,0.014128,0.080856,0.300000,2197.8501,0.039792,0.000000,0.010021,0.000000,9.087334,0.000000,230
205,0.981887,1.000000,0.000122,0.052500,0.014128,0.080215,0.300000,2197.6801,0.033283,0.000000,0.008653,0.000000,7.919417,0.000000,230
206,0.981257,1.000000,0.000103,0.052500,0.014128,0.080232,0.300000,2196.8101,0.028617,0.000000,0.007631,0.000000,6.991677,0.000000,230
207,0.980627,1.000000,0.000087,0.052500,0.014128,0.080319,0.300000,2199.8601,0.024611,0.000000,0.006723,0.000000,6.161298,0.000000,230
208,0.979999,1.000000,0.000071,0.052500,0.014128,0.080014,0.300000,1167.2114,0.020595,0.000000,0.005782,0.000000,5.325599,0.000000,552
209,1.093561,1.000000,0.094499,0.052500,0.016866,0.267638,0.492409,267.4051,0.995552,0.837480,0.001850,0.034912,0.342704,-1.668511,230
210,1.072841,1.000000,0.073733,0.052500,0.016866,0.179387,0.384177,240.8294,0.998921,0.821150,0.000503,0.036414,0.144416,-0.989617,230
211,1.069090,1.000000,0.070000,0.052500,0.016866,0.191537,0.354919,217.5698,0.996869,0.834746,0.001320,0.034502,0.357505,-0.780665,230
212,1.064623,1.000000,0.065543,0.052500,0.016866,0.187329,0.318818,199.4170,0.995636,0.855096,0.001771,0.031505,0.494463,-0.533597,230
213,1.060193,1.000000,0.061130,0.052500,0.016866,0.184236,0.283186,163.3077,0.993647,0.880877,0.002463,0.027419,0.705123,-0.341967,230
214,1.057992,1.000000,0.059024,0.052500,0.016866,0.203787,0.270638,158.2520,0.985249,0.895177,0.005129,0.024987,1.333180,-0.293795,230
215,1.057260,1.000000,0.058216,0.052500,0.016866,0.183039,0.262355,138.4602,0.991610,0.901513,0.003138,0.023873,0.909413,-0.301214,230
216,1.052891,1.000000,0.053974,0.052500,0.016866,0.197374,0.303117,121.4810,0.980207,0.793084,0.006562,0.039065,1.778218,0.057721,230
217,1.051443,1.000000,0.052448,0.052500,0.016866,0.179551,0.289584,99.6914,0.986128,0.799171,0.004835,0.038324,1.444079,0.221194,230
218,1.050720,1.000000,0.051725,0.052500,0.016866,0.177334,0.283964,90.4694,0.986035,0.802120,0.004859,0.037958,1.471596,0.303867,230
219,1.049999,1.000000,0.051010,0.052500,0.016866,0.176496,0.278521,75.4924,0.985320,0.805163,0.005069,0.037577,1.544625,0.388118,230
220,1.047122,1.000000,0.048219,0.052500,0.016866,0.181841,0.258579,60.2048,0.977200,0.818402,0.007356,0.035882,2.187361,0.741191,230
221,1.045689,1.000000,0.046758,0.052500,0.016866,0.173360,0.246146,50.5534,0.979072,0.826936,0.006833,0.034761,2.137149,0.930100,230
222,1.044261,1.000000,0.045328,0.052500,0.016866,0.168763,0.234481,39.1648,0.978689,0.836164,0.006929,0.033513,2.232350,1.119403,230
223,1.042836,1.000000,0.043990,0.052500,0.016866,0.175239,0.225993,31.2919,0.970842,0.845334,0.009000,0.032230,2.799990,1.304772,230
224,1.041416,1.000000,0.042589,0.052500,0.016866,0.172638,0.215175,23.8201,0.968607,0.856536,0.009555,0.030612,3.025751,1.481043,230
225,1.039999,1.000000,0.041095,0.052500,0.016866,0.159392,0.200716,18.1201,0.974279,0.870610,0.008084,0.028491,2.780287,1.625791,230
226,1.038586,1.000000,0.039817,0.052500,0.016866,0.168802,0.195549,13.0171,0.962327,0.882375,0.011069,0.026623,3.604512,1.749482,230
227,1.036473,1.000000,0.037695,0.052500,0.016866,0.160760,0.239090,9.1394,0.961531,0.738445,0.011237,0.043795,3.857817,1.203432,230
228,1.035771,1.000000,0.037005,0.052500,0.016866,0.159460,0.234330,5.9579,0.959962,0.740041,0.011601,0.043627,4.020531,1.338106,230
229,1.034369,1.000000,0.035697,0.052500,0.016866,0.161939,0.226655,3.5428,0.951481,0.742951,0.013526,0.043315,4.628535,1.616907,230
230,1.032972,1.000000,0.034264,0.052500,0.016866,0.154274,0.215524,1.9550,0.952869,0.747445,0.013197,0.042859,4.753401,1.944836,230
231,1.031578,1.000000,0.032976,0.052500,0.016866,0.156654,0.208190,0.7335,0.943156,0.751168,0.015296,0.042466,5.440196,-1.716929,230
232,1.029494,1.000000,0.030882,0.052500,0.016866,0.148256,0.192573,0.3143,0.941241,0.759723,0.015668,0.041589,5.911998,-1.104168,230
233,1.028801,1.000000,0.030229,0.052500,0.016866,0.148092,0.188555,0.0759,0.937238,0.762502,0.016486,0.041297,6.235850,-0.885513,230
234,1.028109,1.000000,0.029570,0.052500,0.016866,0.147382,0.184348,0.0165,0.933727,0.765582,0.017186,0.040974,6.540932,-0.652780,230
235,1.027418,1.000000,0.028965,0.052500,0.016866,0.149505,0.181655,783.2979,0.926251,0.768197,0.018647,0.040692,7.005487,-0.418981,391
236,1.026039,1.000000,0.027544,0.052500,0.016866,0.141772,0.170174,748.6964,0.926950,0.777229,0.018487,0.039737,7.343859,0.144307,391
237,1.024664,1.000000,0.026307,0.052500,0.016866,0.143275,0.163958,647.1583,0.914078,0.784976,0.020875,0.038884,8.227795,0.728725,391
238,1.023292,1.000000,0.024987,0.052500,0.016866,0.139963,0.155314,612.5020,0.907332,0.795789,0.022053,0.037672,8.921699,1.408385,391
239,1.022607,1.000000,0.024361,0.052500,0.016866,0.139682,0.152062,515.3567,0.901517,0.801345,0.023048,0.037029,9.355389,1.768117,391
240,1.021924,1.000000,0.023750,0.052500,0.016866,0.139799,0.149305,443.1677,0.894779,0.807163,0.024169,0.036343,9.815451,-1.856967,391
241,1.020559,1.000000,0.022410,0.052500,0.016866,0.134797,0.140369,404.6264,0.889116,0.823642,0.025066,0.034334,10.585356,-1.027750,391
242,1.019879,1.000000,0.021661,0.052500,0.016866,0.129060,0.134127,369.6557,0.891692,0.829340,0.024630,0.033602,10.878102,-0.622057,391
243,1.019199,1.000000,0.021033,0.052500,0.016866,0.128124,0.132484,321.4981,0.885783,0.826650,0.025567,0.033916,11.389940,-0.245501,391
244,1.018520,1.000000,0.020400,0.052500,0.016866,0.126816,0.130604,284.0165,0.880241,0.824009,0.026423,0.034220,11.908351,0.154703,391
245,1.017842,1.000000,0.019787,0.052500,0.016866,0.126139,0.129304,206.8266,0.873223,0.820587,0.027480,0.034615,12.467974,0.573487,391
246,1.017164,1.000000,0.019308,0.052500,0.016866,0.129885,0.132100,153.5079,0.857657,0.812544,0.029735,0.035551,13.119223,0.963863,391
247,1.016488,1.000000,0.018544,0.052500,0.016866,0.123682,0.150423,123.7964,0.860213,0.654290,0.029352,0.048674,13.618017,-0.131949,391
248,1.015813,1.000000,0.017967,0.052500,0.016866,0.123706,0.147789,95.0646,0.850759,0.652925,0.030655,0.048713,14.238621,0.135290,391
249,1.015138,1.000000,0.017377,0.052500,0.016866,0.123108,0.144865,55.7206,0.842099,0.651582,0.031801,0.048750,14.862246,0.426252,391
250,1.014464,1.000000,0.016749,0.052500,0.016866,0.121136,0.141078,50.6732,0.835717,0.650459,0.032612,0.048775,15.510214,0.755386,391
251,1.013792,1.000000,0.016373,0.052500,0.016866,0.126427,0.142758,43.5978,0.814976,0.647328,0.035147,0.048900,16.037394,0.988384,391
252,1.013120,1.000000,0.015586,0.052500,0.016866,0.119631,0.135456,37.8809,0.816932,0.647285,0.034892,0.048870,16.847934,1.445752,391
253,1.012449,1.000000,0.015033,0.052500,0.016866,0.119379,0.133225,31.6457,0.805897,0.645312,0.036150,0.048935,17.515488,1.815975,391
254,1.011779,1.000000,0.014461,0.052500,0.016866,0.118403,0.130551,22.1522,0.795829,0.643377,0.037244,0.048997,18.218374,-1.772731,391
255,1.011110,1.000000,0.014028,0.052500,0.016866,0.120868,0.130837,1057.4274,0.778792,0.640098,0.039003,0.049121,18.714389,-1.419924,552
256,1.010442,1.000000,0.013338,0.052500,0.016866,0.116505,0.125552,1100.3286,0.774158,0.638905,0.039440,0.049144,19.658532,-0.856271,552
257,1.009774,1.000000,0.012827,0.052500,0.016866,0.116540,0.124089,1066.3040,0.760754,0.635937,0.040698,0.049249,20.306237,-0.376161,552
258,1.009108,1.000000,0.012389,0.052500,0.016866,0.118087,0.124107,1020.2512,0.744279,0.632073,0.042144,0.049390,20.780149,0.081129,552
259,1.008442,1.000000,0.011814,0.052500,0.016866,0.116124,0.121179,767.3813,0.733581,0.629226,0.043013,0.049481,21.595534,0.705271,552
260,1.007777,1.000000,0.011384,0.052500,0.016866,0.117327,0.121243,727.8561,0.717072,0.624703,0.044279,0.049640,22.032030,1.240613,552
261,1.007113,1.000000,0.010843,0.052500,0.016866,0.115781,0.118910,657.1845,0.704644,0.620921,0.045153,0.049763,22.797187,1.949281,552
262,1.006450,1.000000,0.010355,0.052500,0.016866,0.115226,0.117608,507.5362,0.690163,0.616237,0.046102,0.049915,23.419067,-1.334325,552
263,1.005788,1.000000,0.009836,0.052500,0.016866,0.113776,0.115588,0.0835,0.676492,0.611420,0.046924,0.050064,24.172120,-0.499098,230
264,1.005127,1.000000,0.009336,0.052500,0.016866,0.112571,0.113873,0.0043,0.661905,0.605900,0.047726,0.050230,24.881379,0.401401,230
265,1.004466,1.000000,0.008844,0.052500,0.016866,0.111320,0.112234,0.1398,0.646815,0.599673,0.048477,0.050408,25.590157,1.392470,230
266,1.003807,1.000000,0.008339,0.052500,0.016866,0.109616,0.110212,0.3782,0.631652,0.592878,0.049149,0.050591,26.383272,-1.469002,230
267,1.003148,1.000000,0.007887,0.052500,0.016866,0.108786,0.109140,1.6417,0.614945,0.584692,0.049801,0.050797,26.972510,-0.307847,230
268,1.002490,1.000000,0.007469,0.052500,0.016866,0.108396,0.108591,4.5208,0.597404,0.575210,0.050384,0.051013,27.422067,0.903116,230
269,1.001834,1.000000,0.007018,0.052500,0.016866,0.107138,0.107211,11.0940,0.580140,0.564887,0.050855,0.051217,28.040149,-1.642824,230
270,1.001177,1.000000,0.006614,0.052500,0.016866,0.106562,0.106593,23.9486,0.561958,0.552773,0.051245,0.051417,28.445119,-0.161333,230
271,1.000522,1.000000,0.006191,0.052500,0.016866,0.105377,0.105385,50.6098,0.543675,0.539199,0.051527,0.051587,28.961293,1.576902,230
272,0.999868,1.000000,0.005821,0.052500,0.016866,0.104975,0.104977,94.5648,0.524749,0.523476,0.051704,0.051714,29.210275,-0.703542,230
273,0.999214,1.000000,0.005386,0.052500,0.016866,0.103073,0.103081,120.2908,0.505637,0.505602,0.051765,0.051765,29.823384,1.559036,230
274,0.998562,1.000000,0.004997,0.052500,0.016866,0.101811,0.101811,147.2620,0.485930,0.484904,0.051704,0.051699,30.196921,-0.149349,230
275,0.997910,1.000000,0.004674,0.052500,0.016866,0.101563,0.101577,179.5675,0.466171,0.461373,0.051516,0.051459,30.200300,1.927467,230
276,0.997259,1.000000,0.004305,0.052500,0.016866,0.100171,0.100209,212.2881,0.445745,0.433837,0.051190,0.050956,30.465849,0.510703,230
277,0.996609,1.000000,0.003990,0.052500,0.016866,0.099533,0.099697,258.1749,0.425507,0.402988,0.050732,0.050100,30.426420,-1.230502,230
278,0.995960,1.000000,0.003661,0.052500,0.016866,0.098367,0.098819,315.8731,0.404694,0.367185,0.050122,0.048714,30.456308,1.125094,230
279,0.995311,1.000000,0.003372,0.052500,0.016866,0.097703,0.098812,425.3721,0.384276,0.327811,0.049382,0.046685,30.250579,-1.168084,552
280,0.994664,1.000000,0.003110,0.052500,0.016866,0.097292,0.099687,413.2384,0.364269,0.285267,0.048522,0.043874,29.887517,-0.313145,552
281,0.994017,1.000000,0.002802,0.052500,0.016866,0.095645,0.100706,267.4689,0.342509,0.234964,0.047433,0.039666,29.758946,-0.119195,552
282,0.993371,1.000000,0.002560,0.052500,0.016866,0.095058,0.104514,403.1578,0.322450,0.188202,0.046282,0.034804,29.253696,1.824541,230
283,0.992726,1.000000,0.002351,0.052500,0.016866,0.094892,0.106921,497.8278,0.303488,0.162454,0.045060,0.031685,28.568367,-1.875071,230
284,0.992082,1.000000,0.002128,0.052500,0.016866,0.094148,0.108874,609.2746,0.283780,0.139186,0.043652,0.028571,27.930860,-1.576643,230
285,0.991438,1.000000,0.001920,0.052500,0.016866,0.093388,0.111345,728.8796,0.264385,0.118392,0.042124,0.025531,27.207563,-1.200002,230
286,0.990796,1.000000,0.001698,0.052500,0.016866,0.091974,0.113203,810.9141,0.243831,0.100147,0.040347,0.022644,26.494593,-0.646986,230
287,0.990154,1.000000,0.001516,0.052500,0.016866,0.091163,0.116980,848.4226,0.225114,0.084409,0.038577,0.019979,25.591160,0.164718,230
288,0.989513,1.000000,0.001346,0.052500,0.016866,0.090344,0.121931,843.5109,0.206915,0.071272,0.036714,0.017630,24.608127,1.351617,230
289,0.988873,1.000000,0.001223,0.052500,0.016866,0.090449,0.130765,814.8001,0.191798,0.060872,0.035052,0.015712,23.496927,-0.946495,230
290,0.988234,1.000000,0.001073,0.052500,0.016866,0.089497,0.139280,2047.8955,0.174556,0.053456,0.033030,0.014377,22.405964,1.457096,713
291,0.987596,1.000000,0.000937,0.052500,0.016866,0.088553,0.149480,1633.8178,0.158023,0.049442,0.030954,0.013836,21.248950,0.822344,713
292,0.986958,1.000000,0.000839,0.052500,0.016866,0.088521,0.161409,1314.8891,0.144765,0.049466,0.029182,0.014386,20.066018,1.513490,713
293,0.986321,1.000000,0.000729,0.052500,0.016866,0.087713,0.168804,989.5032,0.130153,0.054461,0.027120,0.016440,18.843724,0.039944,713
294,0.985685,1.000000,0.000632,0.052500,0.016866,0.086994,0.171836,668.5123,0.116602,0.065707,0.025092,0.020564,17.601927,1.098583,713
295,0.985050,1.000000,0.000567,0.052500,0.016866,0.087239,0.171590,793.1639,0.106445,0.084920,0.023493,0.027522,16.454816,1.634807,713
296,0.984416,1.000000,0.000476,0.052500,0.016866,0.086024,0.167504,769.9682,0.093238,0.114352,0.021312,0.038339,15.157657,-1.085385,230
297,0.983782,1.000000,0.000425,0.052500,0.016866,0.086242,0.163239,2141.6601,0.084538,0.156947,0.019800,0.054383,14.064875,-1.367446,230
298,0.983150,1.000000,0.000367,0.052500,0.016866,0.085834,0.300000,2149.6901,0.075008,0.000000,0.018076,0.000000,12.917440,0.000000,230
299,0.982518,1.000000,0.000308,0.052500,0.016866,0.085031,0.300000,2151.7101,0.065344,0.000000,0.016245,0.000000,11.734236,0.000000,230
300,0.981887,1.000000,0.000267,0.052500,0.016866,0.084829,0.300000,2154.9301,0.057822,0.000000,0.014756,0.000000,10.697439,0.000000,230
301,0.981257,1.000000,0.000228,0.052500,0.016866,0.084507,0.300000,2151.4101,0.050725,0.000000,0.013295,0.000000,9.687420,0.000000,230
302,0.980627,1.000000,0.000202,0.052500,0.016866,0.084859,0.300000,2159.1601,0.045586,0.000000,0.012198,0.000000,8.862509,0.000000,230
303,0.979999,1.000000,0.000167,0.052500,0.016866,0.084084,0.300000,2155.4501,0.038897,0.000000,0.010721,0.000000,7.871276,0.000000,230
304,0.979371,1.000000,0.000147,0.052500,0.016866,0.084455,0.300000,2154.1301,0.034817,0.000000,0.009786,0.000000,7.162501,0.000000,230
305,0.978744,1.000000,0.000128,0.052500,0.016866,0.084587,0.300000,2155.6901,0.030762,0.000000,0.008830,0.000000,6.461280,0.000000,230
306,0.978118,1.000000,0.000109,0.052500,0.016866,0.084431,0.300000,2160.9601,0.026706,0.000000,0.007846,0.000000,5.758905,0.000000,230
307,0.977492,1.000000,0.000090,0.052500,0.016866,0.083904,0.300000,2155.1901,0.022618,0.000000,0.006820,0.000000,5.044105,0.000000,230
308,0.976868,1.000000,0.000080,0.052500,0.016866,0.084481,0.300000,2145.6601,0.020330,0.000000,0.006229,0.000000,4.580790,0.000000,230
309,0.976244,1.000000,0.000073,0.052500,0.016866,0.085434,0.300000,2247.7099,0.018690,0.000000,0.005795,0.000000,4.219985,0.000000,874
310,1.047122,1.000000,0.048555,0.052500,0.025080,0.137544,0.185466,175.9109,0.985564,0.886859,0.006076,0.031845,1.606474,0.616820,230
311,1.041416,1.000000,0.042990,0.052500,0.025080,0.140225,0.168101,162.0119,0.971139,0.890327,0.010867,0.030978,2.849102,1.223856,230
312,1.039999,1.000000,0.041551,0.052500,0.025080,0.134360,0.209061,130.0611,0.972299,0.751599,0.010488,0.052159,2.877586,0.870727,230
313,1.032972,1.000000,0.034804,0.052500,0.025080,0.134254,0.172815,102.3046,0.945015,0.774319,0.018194,0.049145,5.064025,-1.709435,230
314,1.029494,1.000000,0.031313,0.052500,0.025080,0.122967,0.150878,79.0738,0.941789,0.794883,0.018966,0.046338,5.802409,-0.688013,230
315,1.026039,1.000000,0.028007,0.052500,0.025080,0.119134,0.133056,65.5839,0.925307,0.822321,0.022929,0.042292,7.289611,0.538638,230
316,1.024664,1.000000,0.026696,0.052500,0.025080,0.117311,0.126359,58.1971,0.917981,0.836883,0.024582,0.039986,7.957937,1.071557,230
317,1.023292,1.000000,0.025569,0.052500,0.025080,0.121774,0.127342,48.2348,0.898287,0.832560,0.028795,0.040613,9.004048,1.576408,230
318,1.022607,1.000000,0.024736,0.052500,0.025080,0.114059,0.120421,39.9464,0.906510,0.835810,0.027050,0.040076,9.042768,1.869003,230
319,1.021924,1.000000,0.024311,0.052500,0.025080,0.120577,0.124839,32.2130,0.887669,0.827836,0.030892,0.041288,9.781761,-1.868731,230
320,1.021241,1.000000,0.023540,0.052500,0.025080,0.115208,0.119673,25.7589,0.891270,0.829344,0.030158,0.041030,10.007913,-1.546072,230
321,1.020559,1.000000,0.023011,0.052500,0.025080,0.117571,0.121029,14.6997,0.879608,0.823950,0.032405,0.041822,10.551521,-1.246659,230
322,1.019879,1.000000,0.022328,0.052500,0.025080,0.114984,0.118163,10.7859,0.877455,0.822905,0.032790,0.041951,10.931472,-0.901480,230
323,1.019199,1.000000,0.021780,0.052500,0.025080,0.116316,0.118809,7.9172,0.867159,0.817760,0.034658,0.042683,11.437396,-0.570966,230
324,1.017842,1.000000,0.020513,0.052500,0.025080,0.113572,0.115445,5.0067,0.856658,0.812144,0.036455,0.043438,12.353957,0.193170,230
325,1.016488,1.000000,0.019415,0.052500,0.025080,0.114841,0.115962,3.2576,0.836626,0.800692,0.039704,0.044974,13.341622,0.965975,230
326,1.015813,1.000000,0.018777,0.052500,0.025080,0.112991,0.130582,1.9023,0.831297,0.650797,0.040509,0.059536,13.853473,-0.198133,230
327,1.015138,1.000000,0.018147,0.052500,0.025080,0.111251,0.127452,0.9262,0.825448,0.649692,0.041373,0.059565,14.389454,0.084693,230
328,1.013792,1.000000,0.017003,0.052500,0.025080,0.110189,0.123195,0.3593,0.807612,0.646479,0.043903,0.059682,15.457208,0.662804,230
329,1.012449,1.000000,0.015861,0.052500,0.025080,0.108651,0.118881,0.0813,0.789348,0.642878,0.046294,0.059817,16.573663,1.326058,230
330,1.011110,1.000000,0.014702,0.052500,0.025080,0.106259,0.114166,0.0436,0.771327,0.638961,0.048464,0.059965,17.788396,-1.894010,230
331,1.010442,1.000000,0.014250,0.052500,0.025080,0.107438,0.113996,0.0645,0.756909,0.635747,0.050093,0.060106,18.208356,-1.538548,230
332,1.009774,1.000000,0.013600,0.052500,0.025080,0.104521,0.110341,0.0017,0.750303,0.633992,0.050784,0.060163,18.999956,-1.017252,230
333,1.009108,1.000000,0.013096,0.052500,0.025080,0.104364,0.109187,0.0355,0.737770,0.630828,0.052064,0.060294,19.534026,-0.558377,230
334,1.008442,1.000000,0.012559,0.052500,0.025080,0.103432,0.107427,0.0036,0.726343,0.627711,0.053160,0.060419,20.151319,-0.032707,230
